6.14 0.843608 -1.69802 0.5
6.15 0.826209 -1.78151 0.5
6.16 0.807984 -1.86323 0.5
6.17 0.78895 -1.94308 0.5
6.18 0.769128 -2.02099 0.5
6.19 0.748537 -2.09688 0.5
6.2 0.727198 -2.17068 0.5
6.21 0.705131 -2.2423 0.5
6.22 0.682359 -2.31168 0.5
6.23 0.658905 -2.37875 0.5
6.24 0.634792 -2.44344 0.5
6.25 0.610045 -2.50568 0.5
6.26 0.584687 -2.56543 0.5
6.27 0.558745 -2.6226 0.5
6.28 0.532244 -2.67716 0.5
6.29 0.50521 -2.72903 0.5
6.3 0.477672 -2.77818 0.5
6.31 0.449656 -2.82455 0.5
6.32 0.42119 -2.8681 0.5
6.33 0.392304 -2.90878 0.5
6.34 0.363025 -2.94655 0.5
6.35 0.333383 -2.98137 0.5
6.36 0.303407 -3.01321 0.5
6.37 0.273128 -3.04204 0.5
6.38 0.242576 -3.06783 0.5
6.39 0.211782 -3.09055 0.5
6.4 0.180776 -3.11018 0.5
6.41 0.149589 -3.1267 0.5
6.42 0.118252 -3.14009 0.5
6.43 0.0867975 -3.15034 0.5
6.44 0.055256 -3.15745 0.5
6.45 0.0236591 -3.16139 0.5
6.46 -0.00796135 -3.16218 0.5
6.47 -0.0395739 -3.1598 0.5
6.48 -0.0711468 -3.15426 0.5
6.49 -0.102649 -3.14557 0.5
6.5 -0.134048 -3.13374 0.5
6.51 -0.165313 -3.11877 0.5
6.52 -0.196413 -3.10068 0.5
6.53 -0.227316 -3.07949 0.5
6.54 -0.257992 -3.05522 0.5
6.55 -0.288411 -3.0279 0.5
6.56 -0.31854 -2.99755 0.5
6.57 -0.348352 -2.96421 0.5
6.58 -0.377815 -2.92789 0.5
6.59 -0.4069 -2.88865 0.5
6.6 -0.435578 -2.84653 0.5
6.61 -0.463821 -2.80155 0.5
6.62 -0.4916 -2.75378 0.5
6.63 -0.518887 -2.70325 0.5
6.64 -0.545656 -2.65002 0.5
6.65 -0.571879 -2.59414 0.5
6.66 -0.59753 -2.53566 0.5
6.67 -0.622583 -2.47465 0.5
6.68 -0.647015 -2.41117 0.5
6.69 -0.670799 -2.34527 0.5
6.7 -0.693912 -2.27703 0.5
6.71 -0.716332 -2.20651 0.5
6.72 -0.738035 -2.13379 0.5
6.73 -0.759 -2.05893 0.5
6.74 -0.779207 -1.98201 0.5
6.75 -0.798634 -1.90311 0.5
6.76 -0.817263 -1.82231 0.5
6.77 -0.835074 -1.73969 0.5
6.78 -0.852051 -1.65532 0.5
6.79 -0.868175 -1.56931 0.5
6.8 -0.883431 -1.48172 0.5
6.81 -0.897805 -1.39265 0.5
6.82 -0.91128 -1.30219 0.5
6.83 -0.923844 -1.21042 0.5
6.84 -0.935484 -1.11745 0.5
6.85 -0.946189 -1.02336 0.5
6.86 -0.955948 -0.928243 0.5
6.87 -0.964751 -0.8322 0.5
6.88 -0.972589 -0.735325 0.5
6.89 -0.979455 -0.637714 0.5
6.9 -0.985341 -0.539466 0.5
6.91 -0.990242 -0.440679 0.5
6.92 -0.994153 -0.341451 0.5
6.93 -0.99707 -0.241881 0.5
6.94 -0.99899 -0.14207 0.5
6.95 -0.999911 -0.0421166 0.5
6.96 -0.999832 0.0578789 0.5
6.97 -0.998754 0.157817 0.5
6.98 -0.996677 0.257596 0.5
6.99 -0.993603 0.357119 0.5
7 -0.989535 0.456284 0.5
7.01 -0.984479 0.554993 0.5
7.02 -0.978437 0.653147 0.5
7.03 -0.971418 0.750648 0.5
7.04 -0.963427 0.847398 0.5
7.05 -0.954473 0.943301 0.5
7.06 -0.944564 1.03826 0.5
7.07 -0.933711 1.13218 0.5
7.08 -0.921924 1.22497 0.5
7.09 -0.909216 1.31654 0.5
7.1 -0.895598 1.40678 0.5
7.11 -0.881085 1.49563 0.5
7.12 -0.86569 1.58297 0.5
7.13 -0.849431 1.66874 0.5
7.14 -0.832321 1.75283 0.5
7.15 -0.81438 1.83517 0.5
7.16 -0.795624 1.91568 0.5
7.17 -0.776073 1.99427 0.5
7.18 -0.755745 2.07087 0.5
7.19 -0.734662 2.14539 0.5
7.2 -0.712844 2.21778 0.5
7.21 -0.690314 2.28794 0.5
7.22 -0.667093 2.35582 0.5
7.23 -0.643206 2.42134 0.5
7.24 -0.618675 2.48443 0.5
7.25 -0.593525 2.54505 0.5
7.26 -0.567782 2.60312 0.5
7.27 -0.541471 2.65859 0.5
7.28 -0.514619 2.7114 0.5
7.29 -0.487253 2.76149 0.5
7.3 -0.459399 2.80883 0.5
7.31 -0.431085 2.85336 0.5
