0.44 -4.99904e-93	-9.998e-91	1	0	100	inf
0.45 -7.76191e-111	9.99808e-93	1	0	100	inf
0.46 -4.999e-97	-9.99792e-95	1	0	100	inf
0.47 -6.76784e-115	9.998e-97	1	0	100	inf
0.48 -4.99896e-101	-9.99783e-99	1	0	100	inf
0.49 -9.91384e-119	9.99792e-101	1	0	100	inf
0.5 -4.99892e-105	-9.99775e-103	1	0	100	inf
0.51 -2.31952e-122	9.99783e-105	1	0	100	inf
0.52 -4.99888e-109	-9.99767e-107	1	0	100	inf
0.53 -2.83145e-126	9.99775e-109	1	0	100	inf
0.54 -4.99883e-113	-9.99758e-111	1	0	100	inf
0.55 -3.00553e-130	9.99767e-113	1	0	100	inf
0.56 -4.99879e-117	-9.9975e-115	1	0	100	inf
0.57 -2.20131e-134	9.99758e-117	1	0	100	inf
0.58 -4.99875e-121	-9.99742e-119	1	0	100	inf
0.59 -1.9034e-138	9.9975e-121	1	0	100	inf
0.6 -4.99871e-125	-9.99733e-123	1	0	100	inf
0.61 -1.91346e-142	9.99742e-125	1	0	100	inf
0.62 -4.99867e-129	-9.99725e-127	1	0	100	inf
0.63 -1.33472e-146	9.99733e-129	1	0	100	inf
0.64 -4.99863e-133	-9.99717e-131	1	0	100	inf
0.65 -2.44395e-150	9.99725e-133	1	0	100	inf
0.66 -4.99858e-137	-9.99708e-135	1	0	100	inf
0.67 -1.24306e-154	9.99717e-137	1	0	100	inf
0.68 -4.99854e-141	-9.997e-139	1	0	100	inf
0.69 -1.06218e-158	9.99708e-141	1	0	100	inf
0.7 -4.9985e-145	-9.99692e-143	1	0	100	inf
0.71 -2.40799e-162	9.997e-145	1	0	100	inf
0.72 -4.99846e-149	-9.99683e-147	1	0	100	inf
0.73 -1.80889e-166	9.99692e-149	1	0	100	inf
0.74 -4.99842e-153	-9.99675e-151	1	0	100	inf
0.75 -1.38007e-170	9.99683e-153	1	0	100	inf
0.76 -4.99838e-157	-9.99667e-155	1	0	100	inf
0.77 -1.17926e-174	9.99675e-157	1	0	100	inf
0.78 -4.99833e-161	-9.99658e-159	1	0	100	inf
0.79 -1.85082e-178	9.99667e-161	1	0	100	inf
0.8 -4.99829e-165	-9.9965e-163	1	0	100	inf
0.81 -3.26343e-182	9.99658e-165	1	0	100	inf
0.82 -4.99825e-169	-9.99642e-167	1	0	100	inf
0.83 -3.37081e-186	9.9965e-169	1	0	100	inf
0.84 -4.99821e-173	-9.99633e-171	1	0	100	inf
0.85 -3.08607e-190	9.99642e-173	1	0	100	inf
0.86 -4.99817e-177	-9.99625e-175	1	0	100	inf
0.87 -3.08223e-194	9.99633e-177	1	0	100	inf
0.88 -4.99813e-181	-9.99617e-179	1	0	100	inf
0.89 -4.18054e-198	9.99625e-181	1	0	100	inf
0.9 -4.99808e-185	-9.99608e-183	1	0	100	inf
0.91 -4.59288e-202	9.99617e-185	1	0	100	inf
0.92 -4.99804e-189	-9.996e-187	1	0	100	inf
0.93 -4.77595e-206	9.99608e-189	1	0	100	inf
0.94 -4.998e-193	-9.99592e-191	1	0	100	inf
0.95 -5.57654e-210	9.996e-193	1	0	100	inf
0.96 -4.99796e-197	-9.99583e-195	1	0	100	inf
0.97 -5.72432e-214	9.99592e-197	1	0	100	inf
0.98 -4.99792e-201	-9.99575e-199	1	0	100	inf
0.99 -5.28798e-218	9.99583e-201	1	0	100	inf
1 -4.99788e-205	-9.99567e-203	1	0	100	inf
1.01 -4.38022e-222	9.99575e-205	1	0	100	inf
1.02 -4.99783e-209	-9.99558e-207	1	0	100	inf
1.03 -4.78411e-226	9.99567e-209	1	0	100	inf
1.04 -4.99779e-213	-9.9955e-211	1	0	100	inf
1.05 -5.49645e-230	9.99558e-213	1	0	100	inf
1.06 -4.99775e-217	-9.99542e-215	1	0	100	inf
1.07 -5.87084e-234	9.9955e-217	1	0	100	inf
1.08 -4.99771e-221	-9.99533e-219	1	0	100	inf
1.09 -5.63086e-238	9.99542e-221	1	0	100	inf
1.1 -4.99767e-225	-9.99525e-223	1	0	100	inf
1.11 -5.9363e-242	9.99533e-225	1	0	100	inf
1.12 -4.99763e-229	-9.99517e-227	1	0	100	inf
1.13 -4.86276e-246	9.99525e-229	1	0	100	inf
