# 1:t 2:Norma 3:PosX_Esp 4:CorrienteJ 5:Momento_Esp 6:Energia_Esp 7:Re(psi1_cnt) 8:Im(psi1_cnt) 9:Mod2(psi1_cnt) 10:Re(psi2_cnt) 11:Im(psi2_cnt) 12:Mod2(psi2_cnt)
    0.3400   1.0000000E+00   3.3065643E-01   9.7226486E-01   4.9476405E+00   5.0861531E+00  -9.5902736E-02  -3.2942060E-01   1.1771527E-01  -4.4395896E-02  -2.7710252E-01   7.8756801E-02
    0.3450   1.0000000E+00   3.3551694E-01   9.7225321E-01   4.9476405E+00   5.0861531E+00  -1.0421612E-01  -3.2681569E-01   1.1766949E-01  -5.1432599E-02  -2.7581501E-01   7.8719233E-02
    0.3500   1.0000000E+00   3.4037739E-01   9.7224208E-01   4.9476405E+00   5.0861531E+00  -1.1245820E-01  -3.2399995E-01   1.1762282E-01  -5.8433024E-02  -2.7434846E-01   7.8681498E-02
    0.3550   1.0000000E+00   3.4523779E-01   9.7223151E-01   4.9476405E+00   5.0861531E+00  -1.2062362E-01  -3.2097533E-01   1.1757522E-01  -6.5392596E-02  -2.7270391E-01   7.8643614E-02
    0.3600   1.0000000E+00   3.5009813E-01   9.7222154E-01   4.9476405E+00   5.0861531E+00  -1.2870705E-01  -3.1774390E-01   1.1752669E-01  -7.2306772E-02  -2.7088250E-01   7.8605599E-02
    0.3650   1.0000000E+00   3.5495843E-01   9.7221220E-01   4.9476405E+00   5.0861531E+00  -1.3670323E-01  -3.1430787E-01   1.1747721E-01  -7.9171037E-02  -2.6888551E-01   7.8567473E-02
    0.3700   1.0000000E+00   3.5981868E-01   9.7220354E-01   4.9476405E+00   5.0861531E+00  -1.4460696E-01  -3.1066959E-01   1.1742677E-01  -8.5980914E-02  -2.6671433E-01   7.8529251E-02
    0.3750   1.0000000E+00   3.6467889E-01   9.7219558E-01   4.9476405E+00   5.0861531E+00  -1.5241310E-01  -3.0683152E-01   1.1737533E-01  -9.2731963E-02  -2.6437045E-01   7.8490953E-02
    0.3800   1.0000000E+00   3.6953906E-01   9.7218836E-01   4.9476405E+00   5.0861531E+00  -1.6011659E-01  -3.0279627E-01   1.1732290E-01  -9.9419784E-02  -2.6185550E-01   7.8452594E-02
    0.3850   1.0000000E+00   3.7439920E-01   9.7218191E-01   4.9476405E+00   5.0861531E+00  -1.6771241E-01  -2.9856659E-01   1.1726946E-01  -1.0604002E-01  -2.5917119E-01   7.8414192E-02
    0.3900   1.0000000E+00   3.7925930E-01   9.7217626E-01   4.9476405E+00   5.0861531E+00  -1.7519564E-01  -2.9414533E-01   1.1721499E-01  -1.1258837E-01  -2.5631937E-01   7.8375761E-02
    0.3950   1.0000000E+00   3.8411938E-01   9.7217145E-01   4.9476405E+00   5.0861531E+00  -1.8256143E-01  -2.8953549E-01   1.1715947E-01  -1.1906056E-01  -2.5330199E-01   7.8337317E-02
    0.4000   1.0000000E+00   3.8897944E-01   9.7216750E-01   4.9476405E+00   5.0861531E+00  -1.8980501E-01  -2.8474016E-01   1.1710290E-01  -1.2545240E-01  -2.5012111E-01   7.8298873E-02
    0.4050   1.0000000E+00   3.9383948E-01   9.7216444E-01   4.9476405E+00   5.0861531E+00  -1.9692169E-01  -2.7976259E-01   1.1704526E-01  -1.3175972E-01  -2.4677889E-01   7.8260445E-02
    0.4100   1.0000000E+00   3.9869951E-01   9.7216229E-01   4.9476405E+00   5.0861531E+00  -2.0390688E-01  -2.7460613E-01   1.1698654E-01  -1.3797844E-01  -2.4327761E-01   7.8222043E-02
    0.4150   1.0000000E+00   4.0355953E-01   9.7216108E-01   4.9476405E+00   5.0861531E+00  -2.1075605E-01  -2.6927424E-01   1.1692673E-01  -1.4410452E-01  -2.3961963E-01   7.8183680E-02
    0.4200   1.0000000E+00   4.0841955E-01   9.7216083E-01   4.9476405E+00   5.0861531E+00  -2.1746480E-01  -2.6377051E-01   1.1686582E-01  -1.5013399E-01  -2.3580745E-01   7.8145366E-02
    0.4250   1.0000000E+00   4.1327957E-01   9.7216157E-01   4.9476405E+00   5.0861531E+00  -2.2402878E-01  -2.5809862E-01   1.1680379E-01  -1.5606294E-01  -2.3184363E-01   7.8107112E-02
    0.4300   1.0000000E+00   4.1813959E-01   9.7216330E-01   4.9476405E+00   5.0861531E+00  -2.3044379E-01  -2.5226238E-01   1.1674065E-01  -1.6188754E-01  -2.2773087E-01   7.8068925E-02
    0.4350   1.0000000E+00   4.2299963E-01   9.7216605E-01   4.9476405E+00   5.0861531E+00  -2.3670568E-01  -2.4626569E-01   1.1667637E-01  -1.6760403E-01  -2.2347193E-01   7.8030814E-02
    0.4400   1.0000000E+00   4.2785968E-01   9.7216983E-01   4.9476405E+00   5.0861531E+00  -2.4281045E-01  -2.4011258E-01   1.1661096E-01  -1.7320871E-01  -2.1906968E-01   7.7992784E-02
    0.4450   1.0000000E+00   4.3271975E-01   9.7217464E-01   4.9476405E+00   5.0861531E+00  -2.4875417E-01  -2.3380715E-01   1.1654442E-01  -1.7869797E-01  -2.1452710E-01   7.7954842E-02
    0.4500   1.0000000E+00   4.3757985E-01   9.7218051E-01   4.9476405E+00   5.0861531E+00  -2.5453303E-01  -2.2735361E-01   1.1647673E-01  -1.8406826E-01  -2.0984724E-01   7.7916990E-02
    0.4550   1.0000000E+00   4.4243998E-01   9.7218743E-01   4.9476405E+00   5.0861531E+00  -2.6014334E-01  -2.2075628E-01   1.1640789E-01  -1.8931614E-01  -2.0503324E-01   7.7879232E-02
    0.4600   1.0000000E+00   4.4730015E-01   9.7219542E-01   4.9476405E+00   5.0861531E+00  -2.6558151E-01  -2.1401954E-01   1.1633790E-01  -1.9443822E-01  -2.0008835E-01   7.7841568E-02
    0.4650   1.0000000E+00   4.5216036E-01   9.7220446E-01   4.9476405E+00   5.0861531E+00  -2.7084409E-01  -2.0714790E-01   1.1626677E-01  -1.9943122E-01  -1.9501587E-01   7.7804000E-02
    0.4700   1.0000000E+00   4.5702062E-01   9.7221456E-01   4.9476405E+00   5.0861531E+00  -2.7592771E-01  -2.0014592E-01   1.1619449E-01  -2.0429193E-01  -1.8981921E-01   7.7766525E-02
    0.4750   1.0000000E+00   4.6188093E-01   9.7222571E-01   4.9476405E+00   5.0861531E+00  -2.8082915E-01  -1.9301827E-01   1.1612106E-01  -2.0901724E-01  -1.8450185E-01   7.7729141E-02
    0.4800   1.0000000E+00   4.6674130E-01   9.7223792E-01   4.9476405E+00   5.0861531E+00  -2.8554530E-01  -1.8576969E-01   1.1604649E-01  -2.1360413E-01  -1.7906736E-01   7.7691844E-02
    0.4850   1.0000000E+00   4.7160174E-01   9.7225116E-01   4.9476405E+00   5.0861531E+00  -2.9007318E-01  -1.7840498E-01   1.1597079E-01  -2.1804967E-01  -1.7351936E-01   7.7654628E-02
    0.4900   1.0000000E+00   4.7646224E-01   9.7226542E-01   4.9476405E+00   5.0861531E+00  -2.9440994E-01  -1.7092905E-01   1.1589395E-01  -2.2235103E-01  -1.6786157E-01   7.7617486E-02
    0.4950   1.0000000E+00   4.8132282E-01   9.7228069E-01   4.9476405E+00   5.0861531E+00  -2.9855284E-01  -1.6334685E-01   1.1581599E-01  -2.2650546E-01  -1.6209776E-01   7.7580410E-02
